Customer_ID,Age,Gender,Education,Occupation,Annual_Income,Avg_Monthly_Balance,Credit_Limit,Utilization_Ratio,Loan_Amount,EMI_to_Income,Mobile_App_Usage_Days,Internet_Banking_Frequency,Savings_Account,Credit_Card,Home_Loan,Personal_Loan,Insurance,Mutual_Fund,FD,Cross_Sell_Accepted
4209,42,Female,Undergraduate,Business,2251896,416385,500445,0.57,989405,0.54,29,32,1,0,0,0,0,1,0,0
4210,56,Male,Post-Graduate,Self-Employed,2416500,100075,184480,0.88,1065617,0.54,23,41,1,1,1,0,1,0,1,1
4211,54,Female,Post-Graduate,Salaried,356057,402543,598166,0.3,1311932,0.28,22,3,1,1,0,1,0,0,1,1
4212,50,Male,Post-Graduate,Salaried,1724079,115373,199140,0.08,2846445,0.46,21,56,1,0,1,0,1,0,1,1
4213,45,Male,Undergraduate,Professional,1466191,331366,751504,0.28,1644835,0.18,17,9,1,1,1,0,0,0,1,0
4214,48,Male,Graduate,Professional,2897545,490474,403169,0.44,2060244,0.51,2,3,1,1,0,0,0,1,0,0
4215,21,Female,Undergraduate,Business,1279712,159988,667531,0.19,506804,0.24,26,51,0,1,0,0,0,1,0,0
4216,24,Female,Undergraduate,Professional,718070,136394,270204,0.93,2792182,0.31,18,36,1,1,0,0,1,0,0,0
4217,27,Male,Graduate,Business,1320266,310249,138647,0.25,2766783,0.54,27,13,1,1,1,0,0,1,1,0
4218,29,Male,Undergraduate,Self-Employed,1628752,79309,656750,0.66,751653,0.49,25,49,1,0,1,0,0,0,0,0
4219,56,Female,Undergraduate,Salaried,2132110,451410,740331,0.46,91342,0.57,16,34,1,1,1,1,1,1,1,1
4220,39,Female,Post-Graduate,Salaried,1508920,69422,659143,0.55,879517,0.25,6,30,1,0,0,0,1,1,0,0
4221,21,Male,Undergraduate,Salaried,669798,458833,543631,0.89,2550159,0.13,3,16,1,1,1,0,0,1,1,1
4222,30,Female,Post-Graduate,Professional,2694405,498697,647100,0.53,1759157,0.55,3,33,1,0,1,0,1,0,0,0
4223,56,Female,Undergraduate,Professional,2890510,31045,104851,0.32,1010874,0.32,14,35,1,1,1,1,0,1,1,0
4224,29,Female,Post-Graduate,Self-Employed,1660742,470809,99698,0.25,1627495,0.54,10,16,1,1,0,0,0,1,0,1
4225,62,Male,Post-Graduate,Professional,868525,27061,785482,0.85,1140700,0.45,10,38,1,1,0,1,0,0,0,0
4226,52,Male,Post-Graduate,Business,1277154,219746,71345,0.94,568923,0.53,2,40,1,1,0,0,0,0,1,0
4227,52,Female,Graduate,Salaried,2337093,45742,744712,0.28,2233349,0.41,7,5,1,0,0,0,1,1,0,0
4228,26,Male,Undergraduate,Self-Employed,1557448,297004,101843,0.7,2135013,0.5,14,8,1,0,1,0,1,1,0,1
4229,58,Female,Undergraduate,Business,1394880,266152,584237,0.51,611800,0.12,17,54,1,0,0,1,0,0,0,0
4230,37,Female,Undergraduate,Business,2644040,222511,259169,0.68,292443,0.58,17,33,1,0,0,1,1,1,0,1
4231,30,Male,Graduate,Professional,1884683,195872,537765,0.92,145920,0.15,10,51,1,1,0,0,0,0,0,1
4232,47,Male,Post-Graduate,Professional,2933631,235650,437184,0.3,1407757,0.06,3,30,1,1,0,1,0,1,0,0
4233,55,Male,Undergraduate,Salaried,1355075,49212,180268,0.72,806578,0.34,17,2,1,1,0,0,1,1,0,0
4234,41,Female,Graduate,Self-Employed,2939108,290368,555622,0.44,2475384,0.44,13,38,1,1,0,1,1,1,0,0
4235,45,Female,Graduate,Business,2012698,77414,793491,0.64,96590,0.44,27,56,1,1,0,0,1,1,1,0
4236,48,Male,Undergraduate,Professional,2231836,376737,657546,0.42,2245266,0.24,16,38,1,1,0,1,1,1,1,1
4237,35,Male,Post-Graduate,Professional,974608,478554,140578,0.69,1586463,0.46,3,20,1,1,0,0,1,1,1,0
4238,24,Male,Graduate,Self-Employed,1190781,300682,450217,0.35,1780536,0.51,15,52,1,1,0,0,0,1,0,0
4239,49,Female,Undergraduate,Self-Employed,1000304,255371,320092,0.49,2806814,0.39,28,9,1,1,0,0,1,1,0,0
4240,29,Female,Post-Graduate,Professional,2605093,361283,134391,0.69,836921,0.26,25,1,1,1,1,1,1,1,1,0
4241,47,Female,Graduate,Professional,1727385,255139,295002,0.09,833689,0.39,7,2,1,1,1,0,0,1,0,1
4242,46,Male,Graduate,Salaried,1610142,418253,730655,0.35,1129007,0.52,13,52,1,1,0,1,0,0,1,0
4243,39,Male,Undergraduate,Self-Employed,1182620,268188,731171,0.54,817018,0.55,25,19,1,1,0,0,0,1,1,1
4244,48,Female,Undergraduate,Business,1979806,398183,353666,0.12,1275432,0.07,7,16,1,0,0,0,0,1,0,0
4245,37,Male,Post-Graduate,Professional,2410222,21690,747302,0.68,11416,0.12,11,41,1,1,0,0,1,0,0,1
4246,63,Male,Undergraduate,Professional,1964256,282467,634598,0.78,1274798,0.05,14,5,1,1,0,0,1,1,0,0
4247,61,Male,Undergraduate,Professional,993167,406530,502895,0.2,1385141,0.32,25,32,1,1,1,0,1,1,1,0
4248,62,Male,Post-Graduate,Professional,2838401,449401,734585,0.71,1696888,0.29,11,56,1,1,0,0,1,0,1,0
4249,40,Female,Undergraduate,Salaried,2815580,44146,161350,0.63,1592504,0.35,29,20,1,1,0,1,1,1,0,0
4250,60,Male,Post-Graduate,Self-Employed,2401778,155428,418549,0.42,241095,0.43,19,43,1,1,0,0,1,1,0,0
4251,59,Female,Post-Graduate,Professional,1397846,86805,625170,0.2,1140540,0.25,7,52,1,1,1,1,1,0,0,1
4252,43,Female,Post-Graduate,Self-Employed,2196513,250582,201795,0.91,1864067,0.16,22,14,1,1,0,1,0,1,0,0
4253,52,Male,Undergraduate,Business,2399444,146412,303797,0.47,1161118,0.27,2,58,1,1,0,1,0,0,1,0
4254,53,Female,Post-Graduate,Business,678936,316996,560951,0.22,2213089,0.05,22,13,1,1,0,0,1,0,0,0
4255,25,Female,Undergraduate,Business,1101291,334694,125085,0.7,439919,0.51,3,27,1,0,0,0,1,1,0,1
4256,63,Male,Post-Graduate,Business,723801,183747,765079,0.6,2663618,0.26,2,35,1,0,1,1,1,1,1,0
4257,54,Female,Undergraduate,Self-Employed,2348423,108756,169913,0.78,587715,0.39,21,57,1,0,0,1,1,1,0,1
4258,60,Female,Post-Graduate,Business,2794187,247909,789065,0.95,2276370,0.23,5,58,1,1,0,1,0,1,1,0
4259,31,Female,Graduate,Business,1983850,10392,293574,0.09,2280278,0.39,27,34,0,1,0,0,1,0,0,0
4260,23,Female,Graduate,Professional,1330593,343151,215802,0.72,1208856,0.35,18,59,1,1,0,0,1,1,1,0
4261,53,Female,Graduate,Professional,1820569,322565,65136,0.94,1047086,0.16,16,16,1,1,1,1,1,1,0,0
4262,31,Female,Post-Graduate,Professional,2542371,149209,121501,0.53,308738,0.39,3,28,1,0,0,1,1,0,1,0
4263,36,Female,Undergraduate,Salaried,1040712,23997,249286,0.69,2631126,0.11,24,43,1,1,0,0,1,1,1,0
4264,38,Female,Post-Graduate,Professional,546522,94970,685960,0.45,1620206,0.31,15,35,1,0,0,0,1,1,0,1
4265,50,Male,Post-Graduate,Business,2894171,394112,93967,0.37,1280288,0.45,21,15,1,1,1,1,1,0,1,0
4266,30,Male,Post-Graduate,Self-Employed,2727846,248538,743435,0.68,2179439,0.35,24,3,1,1,0,0,1,0,0,0
4267,38,Male,Post-Graduate,Business,2538997,40278,69507,0.94,2072418,0.46,26,27,1,1,0,0,1,1,1,0
4268,58,Female,Undergraduate,Self-Employed,973241,413613,675735,0.13,2900321,0.2,20,27,1,0,1,0,0,1,1,0
4269,39,Female,Post-Graduate,Business,359593,172602,766387,0.43,1762845,0.08,20,51,1,0,1,0,1,1,0,0
4270,56,Female,Graduate,Salaried,2553779,451580,213153,0.9,2872878,0.08,13,4,1,1,0,1,0,0,0,0
4271,33,Male,Graduate,Professional,603565,276938,138122,0.15,2980259,0.2,6,21,1,0,0,1,0,1,0,1
4272,23,Male,Graduate,Business,1958336,361474,289816,0.64,738618,0.27,26,22,1,1,1,0,0,0,0,0
4273,30,Male,Post-Graduate,Professional,458404,485301,438417,0.44,2926037,0.35,16,5,1,1,0,0,0,0,0,1
4274,58,Female,Undergraduate,Salaried,606732,139057,94360,0.39,434139,0.47,11,41,1,1,0,1,1,0,0,0
4275,21,Male,Undergraduate,Salaried,1439067,81899,322311,0.24,678760,0.51,14,39,1,1,1,1,1,0,1,0
4276,47,Male,Undergraduate,Professional,2483568,250671,637141,0.21,1059597,0.43,15,23,1,1,0,0,1,1,0,1
4277,28,Female,Post-Graduate,Professional,1656878,411295,560949,0.51,229348,0.3,21,23,1,1,0,0,0,0,1,0
4278,62,Male,Undergraduate,Self-Employed,2975238,129718,360447,0.39,1986199,0.2,5,13,1,1,1,1,1,1,0,0
4279,37,Female,Graduate,Professional,2312545,87568,294321,0.49,2769633,0.29,25,27,1,0,0,0,0,1,0,1
4280,29,Male,Undergraduate,Professional,2183089,339185,425132,0.23,1512695,0.2,6,55,0,1,0,0,1,1,0,1
4281,26,Female,Post-Graduate,Self-Employed,2323066,281592,379135,0.37,636074,0.39,15,50,1,1,0,0,1,1,1,0
4282,63,Female,Post-Graduate,Business,2715252,350920,239378,0.95,1872619,0.5,19,56,1,1,0,0,1,0,1,0
4283,45,Female,Undergraduate,Self-Employed,2465638,462822,469509,0.38,2844418,0.34,11,15,1,1,0,0,0,0,0,1
4284,59,Female,Post-Graduate,Business,484764,443393,284767,0.42,2188566,0.08,20,12,1,1,1,0,0,1,0,0
4285,48,Female,Undergraduate,Business,2182163,129028,445755,0.07,1446030,0.57,25,10,0,1,1,0,0,1,0,0
4286,53,Male,Undergraduate,Business,641885,368419,676210,0.39,1568554,0.21,6,49,0,1,0,0,0,0,1,0
4287,57,Female,Graduate,Self-Employed,2966130,436193,403130,0.74,578511,0.55,11,38,1,1,0,0,1,1,0,0
4288,29,Female,Post-Graduate,Self-Employed,1213736,423393,438694,0.51,1708102,0.5,8,28,1,1,1,0,0,0,0,0
4289,38,Female,Graduate,Salaried,981867,325817,718079,0.64,997280,0.28,27,43,1,0,0,1,0,1,0,0
4290,41,Female,Post-Graduate,Business,307661,29431,542659,0.55,817462,0.08,23,35,1,0,1,0,1,0,0,1
4291,22,Male,Undergraduate,Self-Employed,467261,256740,53591,0.14,524925,0.57,12,38,1,1,1,0,1,1,0,0
4292,63,Female,Post-Graduate,Salaried,1579942,339799,202170,0.35,1003986,0.41,17,54,1,0,0,1,0,1,1,0
4293,58,Male,Undergraduate,Business,2614000,390577,552385,0.67,2099793,0.19,1,56,1,0,0,0,1,1,0,1
4294,60,Female,Post-Graduate,Self-Employed,2759082,272321,439554,0.54,2207633,0.34,10,20,1,1,0,0,1,0,1,1
4295,56,Female,Graduate,Self-Employed,1492139,122490,534873,0.66,732034,0.4,14,12,1,0,1,0,1,1,1,0
4296,63,Male,Graduate,Self-Employed,2168418,282370,667243,0.37,2892546,0.17,7,3,1,0,0,0,0,1,1,0
4297,57,Male,Undergraduate,Professional,493101,493626,210675,0.22,2455907,0.1,29,2,0,0,1,0,1,1,1,1
4298,35,Male,Graduate,Salaried,2955794,237593,578955,0.8,1709738,0.2,18,28,1,1,1,0,1,1,0,0
4299,48,Female,Undergraduate,Self-Employed,2743625,495895,385973,0.39,1954070,0.08,9,22,1,1,0,1,1,1,1,0
4300,38,Male,Undergraduate,Professional,306504,128254,769934,0.64,2366934,0.09,28,35,1,0,0,0,0,0,1,0
4301,54,Female,Undergraduate,Salaried,1704681,22231,229172,0.39,178830,0.14,16,45,1,1,0,0,0,1,1,1
4302,42,Male,Post-Graduate,Salaried,1266710,452642,74238,0.88,1493960,0.14,10,52,1,0,1,0,1,1,0,0
4303,31,Male,Undergraduate,Professional,1312786,482768,532294,0.94,1294393,0.19,12,9,1,1,0,1,1,1,0,0
4304,33,Female,Graduate,Salaried,2100445,351814,769671,0.63,1402485,0.57,9,23,1,0,0,1,1,1,0,1
4305,24,Male,Post-Graduate,Professional,2652088,193219,791253,0.59,1395877,0.37,14,17,1,0,0,0,1,1,1,1
4306,42,Male,Graduate,Business,450362,24082,412717,0.81,114769,0.28,28,14,1,1,0,1,0,1,0,1
4307,27,Female,Undergraduate,Self-Employed,2898858,270907,396547,0.51,2344420,0.36,2,52,1,1,0,0,1,1,0,1
4308,63,Female,Undergraduate,Professional,1845152,214383,788493,0.83,5165,0.05,25,32,1,1,0,0,0,1,0,0
4309,44,Female,Graduate,Salaried,2632510,419391,323328,0.42,527994,0.54,25,59,1,0,0,0,1,0,0,0
4310,24,Male,Post-Graduate,Salaried,2137280,155205,398493,0.08,1998045,0.34,10,40,1,1,0,0,1,1,1,0
4311,48,Male,Graduate,Business,437213,203949,337626,0.88,96147,0.3,22,58,0,1,1,0,1,0,1,0
4312,35,Male,Undergraduate,Business,627124,386816,534909,0.7,2361613,0.57,21,36,1,0,0,1,0,0,0,0
4313,21,Male,Post-Graduate,Business,1161129,126315,747924,0.51,1535706,0.45,10,33,1,0,1,1,0,0,1,1
4314,23,Male,Undergraduate,Business,448192,163499,65660,0.9,1128435,0.24,2,10,1,1,1,1,1,0,0,1
4315,34,Female,Undergraduate,Business,391477,132511,785582,0.85,2141023,0.56,6,13,1,1,0,0,0,1,1,0
4316,58,Male,Graduate,Self-Employed,2200771,461048,547515,0.15,483996,0.52,11,34,1,0,0,0,1,1,0,0
4317,21,Female,Undergraduate,Professional,937934,286981,279945,0.61,1128862,0.57,9,5,1,1,0,0,0,1,1,0
4318,58,Male,Graduate,Business,485935,413762,598767,0.53,1816216,0.1,3,6,1,1,1,0,1,0,1,0
4319,58,Female,Post-Graduate,Business,2321388,231600,507431,0.75,1492214,0.58,19,33,1,0,1,0,1,1,0,1
4320,41,Male,Undergraduate,Self-Employed,582098,413964,247516,0.32,1435334,0.35,11,5,0,0,0,1,1,0,1,0
4321,49,Male,Undergraduate,Professional,685468,232104,349374,0.06,1969894,0.42,4,24,1,1,0,0,0,0,1,1
4322,25,Female,Post-Graduate,Business,2241305,339233,250691,0.22,1423375,0.17,15,47,1,1,0,0,0,1,1,0
4323,30,Male,Graduate,Professional,2739507,463245,53340,0.24,2658923,0.13,26,8,0,0,0,1,1,1,1,1
4324,48,Female,Undergraduate,Professional,1164853,428457,155251,0.31,1415670,0.09,27,18,1,1,0,0,1,0,0,0
4325,41,Male,Post-Graduate,Self-Employed,498812,464661,606117,0.38,2997642,0.28,12,25,1,1,0,0,1,1,0,0
4326,27,Male,Undergraduate,Self-Employed,2383471,12469,712399,0.69,225041,0.17,4,18,1,1,0,0,0,0,0,1
4327,23,Female,Graduate,Business,901518,321211,298185,0.12,796523,0.09,15,36,1,0,0,1,0,0,0,0
4328,40,Male,Graduate,Salaried,1519990,404690,450371,0.49,1890999,0.58,17,26,1,0,0,1,1,0,1,1
4329,39,Female,Graduate,Self-Employed,1751165,58554,534341,0.5,1995753,0.45,18,20,1,0,0,0,0,0,0,1
4330,55,Male,Graduate,Professional,1622168,434325,438230,0.6,1788087,0.33,22,20,1,1,1,0,1,0,1,0
4331,24,Male,Post-Graduate,Professional,1267453,295005,482654,0.33,1253816,0.46,5,39,1,1,0,0,0,1,0,0
4332,25,Male,Undergraduate,Business,2559434,253135,677501,0.28,2638404,0.39,10,40,1,1,0,0,0,1,1,1
4333,21,Male,Post-Graduate,Business,718626,305249,648221,0.49,2149625,0.15,20,24,1,1,0,0,0,1,0,1
4334,24,Male,Graduate,Business,1246532,119655,557112,0.64,1474935,0.4,26,20,1,0,1,0,1,1,1,0
4335,32,Male,Graduate,Professional,2596524,198684,558719,0.09,2316225,0.42,9,45,1,1,1,0,1,1,0,1
4336,47,Male,Graduate,Self-Employed,2592959,270160,689041,0.31,2069961,0.18,18,4,1,1,0,1,0,1,1,0
4337,62,Female,Graduate,Salaried,2253380,401845,412499,0.76,397017,0.23,12,22,1,1,0,1,1,1,0,1
4338,43,Male,Undergraduate,Self-Employed,2670763,371741,443218,0.49,2496857,0.26,8,25,0,0,1,0,0,1,0,1
4339,45,Male,Graduate,Salaried,1487847,498824,434258,0.91,878351,0.38,28,21,1,1,0,1,1,1,0,0
4340,41,Male,Undergraduate,Self-Employed,327095,343644,640148,0.83,819928,0.12,11,18,1,1,0,1,1,0,0,0
4341,44,Female,Graduate,Business,2133633,176668,482118,0.36,2520933,0.46,4,45,1,0,0,1,0,0,0,0
4342,45,Female,Undergraduate,Professional,1467138,213080,787884,0.7,2664837,0.24,9,46,1,1,1,0,1,0,0,1
4343,52,Male,Undergraduate,Salaried,1286369,226965,363878,0.3,200883,0.43,4,9,1,1,0,0,0,1,0,0
4344,52,Male,Graduate,Self-Employed,396729,229653,113261,0.21,318076,0.56,18,44,1,0,0,1,0,1,1,1
4345,25,Male,Post-Graduate,Professional,486293,129645,475277,0.84,1870199,0.53,14,9,1,1,0,1,0,1,0,1
4346,56,Female,Post-Graduate,Salaried,2468272,82100,699814,0.37,2157387,0.46,14,59,1,0,0,0,1,0,1,0
4347,62,Male,Post-Graduate,Salaried,1177232,273480,741250,0.23,1886536,0.16,22,33,1,1,1,0,0,1,0,0
4348,62,Female,Post-Graduate,Professional,1423201,53316,664184,0.92,1484720,0.45,29,41,1,1,0,1,1,1,1,1
4349,59,Male,Post-Graduate,Business,2552909,188989,786725,0.08,39401,0.4,28,7,1,1,1,1,1,0,0,0
4350,36,Female,Graduate,Professional,2918053,483933,389147,0.38,2754759,0.47,25,33,1,1,1,0,1,0,0,0
4351,53,Female,Graduate,Business,889704,306579,372215,0.08,1272503,0.53,23,2,1,1,0,1,1,1,0,0
4352,41,Male,Graduate,Self-Employed,2670406,126513,588285,0.5,2283998,0.22,1,50,1,1,0,0,1,0,1,0
4353,29,Male,Graduate,Self-Employed,1972328,366286,617806,0.41,2239272,0.4,9,8,1,1,0,0,0,0,1,1
4354,26,Male,Graduate,Professional,2638701,338892,422029,0.7,1730271,0.2,6,33,1,0,0,0,0,0,1,0
4355,55,Male,Graduate,Business,2318842,12768,442624,0.91,1104888,0.24,25,59,1,1,0,0,0,1,1,0
4356,59,Male,Undergraduate,Self-Employed,929923,367417,282819,0.52,1136055,0.34,18,35,1,0,0,0,0,0,1,1
4357,42,Male,Undergraduate,Business,2936124,205149,74686,0.31,984952,0.29,11,29,0,0,1,0,1,0,1,0
4358,61,Male,Graduate,Business,1792947,251983,541542,0.83,2453080,0.38,7,32,1,1,1,1,0,1,1,1
4359,25,Female,Graduate,Business,2005463,37634,506107,0.59,2090942,0.47,24,1,1,0,0,0,1,0,1,1
4360,62,Male,Undergraduate,Professional,716918,327072,387835,0.55,772725,0.38,8,53,1,0,0,0,0,1,0,0
4361,43,Male,Undergraduate,Business,670553,190668,587362,0.22,259227,0.58,21,31,1,1,0,0,0,1,0,1
4362,37,Female,Graduate,Professional,2131157,478341,68091,0.09,775626,0.46,23,52,1,1,1,1,1,1,0,1
4363,32,Male,Undergraduate,Self-Employed,2949197,194605,88821,0.47,1243318,0.59,23,35,1,1,0,0,1,0,0,0
4364,43,Male,Post-Graduate,Self-Employed,1101637,233402,594487,0.53,37299,0.46,3,40,1,1,0,0,1,1,0,0
4365,36,Male,Post-Graduate,Salaried,1339426,308588,271930,0.16,886473,0.33,11,44,1,1,0,0,0,0,0,0
4366,23,Male,Post-Graduate,Salaried,1075217,487446,509266,0.1,301931,0.28,11,39,1,1,0,1,0,0,0,0
4367,50,Female,Undergraduate,Self-Employed,622351,259800,446255,0.24,808876,0.45,2,20,1,0,1,0,0,0,0,0
4368,42,Female,Graduate,Business,845282,475837,508248,0.11,188571,0.43,15,33,0,1,0,0,1,0,0,0
4369,29,Male,Graduate,Business,789697,136486,626296,0.1,2076041,0.42,15,23,1,1,0,0,0,1,0,1
4370,49,Male,Graduate,Self-Employed,554457,28211,369812,0.45,574401,0.45,5,3,1,0,0,0,1,0,0,0
4371,57,Female,Undergraduate,Self-Employed,386170,425885,172494,0.78,1865976,0.53,20,53,0,0,1,1,1,0,1,1
4372,43,Male,Undergraduate,Salaried,2427721,488355,342835,0.65,181168,0.18,8,12,1,1,0,0,1,0,0,1
4373,33,Female,Post-Graduate,Business,2230719,64711,533284,0.66,286302,0.36,16,8,1,1,0,0,1,1,0,0
4374,52,Female,Undergraduate,Self-Employed,1459278,229763,335959,0.29,500990,0.38,12,41,1,1,1,0,1,0,1,0
4375,43,Female,Post-Graduate,Salaried,568770,375136,790604,0.06,484713,0.21,14,47,1,1,0,1,1,0,0,0
4376,37,Male,Post-Graduate,Salaried,828252,80047,395608,0.46,1339350,0.59,21,58,1,0,0,0,1,1,0,0
4377,60,Male,Graduate,Business,1723514,356136,137771,0.39,2101071,0.48,13,11,0,1,1,1,0,1,1,0
4378,41,Male,Undergraduate,Salaried,580202,360834,468317,0.9,943816,0.23,9,26,0,1,1,1,1,1,0,1
4379,22,Female,Graduate,Salaried,2619526,366445,276198,0.11,1742762,0.25,7,23,1,0,0,0,0,1,1,0
4380,57,Male,Graduate,Professional,466232,254016,256549,0.75,1456773,0.45,27,38,1,0,1,1,1,0,1,0
4381,26,Male,Undergraduate,Self-Employed,2544486,458696,564190,0.4,59768,0.06,17,5,1,0,0,1,0,1,1,0
4382,64,Female,Undergraduate,Business,793441,487466,701890,0.8,1552536,0.31,2,32,1,0,0,0,0,0,1,1
4383,38,Male,Post-Graduate,Self-Employed,1694467,383914,468632,0.5,2210031,0.24,8,5,1,1,0,1,0,1,0,1
4384,50,Male,Post-Graduate,Professional,638371,436669,685472,0.79,2577847,0.52,26,48,1,1,1,0,0,1,0,0
4385,42,Male,Post-Graduate,Business,1117495,391790,779800,0.47,2329178,0.49,13,15,1,1,0,1,1,1,1,0
4386,53,Female,Post-Graduate,Self-Employed,2221788,305596,615314,0.41,2133174,0.23,8,43,1,0,1,0,1,0,1,1
4387,50,Male,Graduate,Salaried,1254040,188841,730696,0.92,96565,0.53,18,52,1,1,0,0,1,1,0,1
4388,37,Female,Graduate,Business,2367091,138013,433119,0.38,1924555,0.55,13,23,1,1,0,1,0,1,0,1
4389,63,Female,Undergraduate,Professional,1640804,234121,55260,0.77,2748846,0.35,23,49,1,1,0,1,0,1,0,0
4390,52,Female,Post-Graduate,Salaried,2684098,234895,719017,0.11,827891,0.14,8,28,1,0,1,0,0,1,0,0
4391,62,Male,Post-Graduate,Professional,2121981,18532,782277,0.11,463144,0.47,16,19,1,0,0,0,0,1,0,0
4392,34,Male,Post-Graduate,Salaried,2636027,285035,572045,0.44,2915689,0.23,20,54,1,1,0,0,1,0,1,0
4393,30,Male,Graduate,Self-Employed,881300,335390,786952,0.58,1356858,0.34,3,58,0,0,0,0,1,1,0,0
4394,56,Female,Undergraduate,Self-Employed,938898,305645,202355,0.6,499239,0.08,15,17,1,1,0,1,0,0,1,0
4395,54,Female,Graduate,Self-Employed,1762406,273640,792132,0.08,2010668,0.33,10,15,1,0,0,0,1,1,0,0
4396,29,Male,Undergraduate,Professional,1812361,287298,187173,0.68,1122830,0.26,25,13,1,0,0,1,0,0,1,0
4397,62,Female,Undergraduate,Business,508758,86682,445976,0.17,2918160,0.43,18,23,1,0,0,0,0,0,1,0
4398,48,Male,Graduate,Self-Employed,1356733,68475,455864,0.91,1746106,0.07,19,18,0,1,0,0,1,0,0,0
4399,31,Male,Graduate,Professional,1329921,146522,545213,0.35,2223979,0.39,24,23,0,1,0,1,0,1,0,0
4400,34,Male,Undergraduate,Salaried,873030,178475,137298,0.29,676138,0.47,2,16,1,0,0,1,1,1,0,0
4401,59,Male,Graduate,Self-Employed,1575592,224724,592371,0.31,2996914,0.06,21,20,1,0,1,0,1,1,0,0
4402,39,Male,Graduate,Salaried,2929115,318935,460720,0.89,823868,0.46,10,25,1,1,0,1,0,0,1,0
4403,35,Male,Undergraduate,Self-Employed,2685524,37289,743457,0.48,245676,0.12,28,32,1,0,1,1,1,0,1,0
4404,48,Male,Undergraduate,Salaried,2153259,196751,521817,0.44,2119416,0.43,16,21,1,0,0,0,1,1,0,0
4405,44,Female,Post-Graduate,Professional,323349,426325,263720,0.56,443043,0.3,8,1,1,0,0,0,1,1,0,0
4406,28,Male,Graduate,Self-Employed,429417,315583,717056,0.89,2763742,0.35,7,28,0,0,1,1,0,0,0,1
4407,63,Female,Undergraduate,Professional,611322,427631,525751,0.33,1292791,0.24,4,27,1,1,1,1,0,0,0,0
4408,29,Female,Graduate,Professional,2115081,355483,541890,0.21,2468077,0.19,26,52,1,1,0,1,1,1,1,1
4409,53,Male,Graduate,Salaried,505732,282325,307416,0.59,1860635,0.09,9,27,1,0,0,1,1,0,0,1
4410,53,Female,Undergraduate,Self-Employed,387687,370396,679359,0.49,1813610,0.53,2,45,1,0,0,0,0,1,0,0
4411,39,Female,Post-Graduate,Business,363196,211318,399402,0.11,1537403,0.39,29,36,1,0,0,0,1,0,0,1
4412,23,Female,Undergraduate,Business,808370,248055,636359,0.52,411731,0.59,16,12,1,0,1,0,1,1,0,0
4413,30,Male,Undergraduate,Professional,332400,300539,407112,0.56,1663473,0.52,29,15,1,1,1,0,1,0,1,1
4414,60,Male,Graduate,Salaried,815593,89036,104094,0.67,931988,0.53,7,20,1,0,0,1,0,0,0,0
4415,62,Male,Post-Graduate,Salaried,575680,437425,138251,0.95,397082,0.38,23,44,1,0,0,0,0,1,1,0
4416,21,Male,Undergraduate,Salaried,695916,307302,335547,0.43,1704786,0.09,15,19,1,1,1,0,1,0,0,0
4417,49,Male,Graduate,Self-Employed,1291849,76920,52422,0.51,2516002,0.55,23,51,1,1,1,0,0,0,1,1
4418,54,Female,Undergraduate,Self-Employed,2281195,421756,441601,0.12,2274223,0.11,23,26,1,1,0,1,0,0,0,0
4419,33,Female,Graduate,Salaried,2959540,121440,155894,0.8,2656352,0.33,5,47,1,1,0,0,0,1,1,0
4420,21,Male,Undergraduate,Business,1568374,407612,718815,0.14,2103702,0.52,1,21,0,0,0,0,1,0,1,0
4421,54,Female,Post-Graduate,Business,1763232,404607,273730,0.89,419573,0.31,20,37,1,0,0,0,0,1,1,0
4422,49,Female,Undergraduate,Self-Employed,2619840,459790,752469,0.36,2257821,0.14,5,43,1,0,0,0,0,0,1,1
4423,33,Female,Graduate,Salaried,857235,391632,569941,0.35,614803,0.26,13,50,1,1,0,1,1,0,1,0
4424,49,Female,Undergraduate,Business,635676,26652,456757,0.35,815877,0.59,26,10,1,1,0,0,0,0,1,0
4425,59,Male,Post-Graduate,Business,642542,95837,720841,0.91,1971422,0.6,20,28,1,1,0,0,1,1,0,0
4426,44,Male,Post-Graduate,Self-Employed,2631992,281860,92478,0.93,336274,0.44,13,26,1,0,0,0,1,0,0,0
4427,46,Male,Post-Graduate,Self-Employed,2813472,25568,350737,0.93,2062786,0.54,23,13,1,1,0,0,0,1,0,1
4428,37,Female,Post-Graduate,Business,2655962,411885,646584,0.68,364105,0.07,29,25,1,1,1,0,0,0,0,0
4429,27,Female,Graduate,Salaried,2861431,210879,486135,0.15,1287945,0.2,18,51,1,1,0,0,0,1,0,0
4430,33,Male,Undergraduate,Business,1735110,321534,615958,0.4,2064567,0.25,2,31,1,1,1,0,1,0,1,0
4431,25,Male,Post-Graduate,Business,803311,483980,70954,0.31,1011255,0.06,27,20,1,0,1,0,1,0,0,1
4432,46,Female,Undergraduate,Salaried,2935167,89792,83341,0.69,2618936,0.26,18,15,1,1,1,0,0,1,1,1
4433,23,Male,Graduate,Self-Employed,2623727,231793,601707,0.49,802177,0.1,10,18,1,0,0,0,1,1,0,0
4434,27,Male,Undergraduate,Salaried,2224393,426602,623947,0.6,888892,0.33,3,40,1,1,0,0,0,1,0,0
4435,59,Female,Undergraduate,Salaried,1078161,402633,794015,0.06,2352812,0.05,21,23,1,1,0,0,0,1,1,0
